"X","Y","Z"
1757510,5917460,0
1757520,5917460,0
1757530,5917460,0
1757540,5917460,0
1757550,5917460,0
1757560,5917460,0
1757570,5917460,0
1757580,5917460,0
1757590,5917460,0
1756990,5917470,0
1757000,5917470,0
1757010,5917470,0
1757020,5917470,0
1757030,5917470,0
1757040,5917470,0
1757050,5917470,0
1757060,5917470,0
1757070,5917470,0
1757080,5917470,0
1757090,5917470,0
1757100,5917470,0
1757110,5917470,0
1757120,5917470,0
1757130,5917470,0
1757140,5917470,0
1757150,5917470,0
1757160,5917470,0
1757170,5917470,0
1757180,5917470,0
1757190,5917470,0
1757200,5917470,0
1757210,5917470,0
1757220,5917470,0
1757230,5917470,0
1757240,5917470,0
1757250,5917470,0
1757260,5917470,0
1757270,5917470,0
1757280,5917470,0
1757290,5917470,0
1757300,5917470,0
1757310,5917470,0
1757320,5917470,0
1757330,5917470,0
1757340,5917470,0
1757350,5917470,0
1757360,5917470,0
1757370,5917470,0
1757380,5917470,0
1757390,5917470,0
1757400,5917470,0
1757410,5917470,0
1757420,5917470,0
1757430,5917470,0
1757440,5917470,0
1757450,5917470,0
1757460,5917470,0
1757470,5917470,0
1757480,5917470,0
1757490,5917470,0
1757500,5917470,0
1757510,5917470,0
1757520,5917470,0
1757530,5917470,0
1757540,5917470,0
1757550,5917470,0
1757560,5917470,0
1757570,5917470,0
1757580,5917470,0
1757590,5917470,0
1756990,5917480,0
1757000,5917480,0
1757010,5917480,0
1757020,5917480,0
1757030,5917480,0
1757040,5917480,0
1757050,5917480,0
1757060,5917480,0
1757070,5917480,0
1757080,5917480,0
1757090,5917480,0
1757100,5917480,0
1757110,5917480,0
1757120,5917480,0
1757130,5917480,0
1757140,5917480,0
1757150,5917480,0
1757160,5917480,0
1757170,5917480,0
1757180,5917480,0
1757190,5917480,0
1757200,5917480,0
1757210,5917480,0
1757220,5917480,0
1757230,5917480,0
1757240,5917480,0
1757250,5917480,0
1757260,5917480,0
1757270,5917480,0
1757280,5917480,0
1757290,5917480,0
1757300,5917480,0
1757310,5917480,0
1757320,5917480,0
1757330,5917480,0
1757340,5917480,0
1757350,5917480,0
1757360,5917480,0
1757370,5917480,0
1757380,5917480,0
1757390,5917480,0
1757400,5917480,0
1757410,5917480,0
1757420,5917480,0
1757430,5917480,0
1757440,5917480,0
1757450,5917480,0
1757460,5917480,0
1757470,5917480,0
1757480,5917480,0
1757490,5917480,0
1757500,5917480,0
1757510,5917480,0
1757520,5917480,0
1757530,5917480,0
1757540,5917480,0
1757550,5917480,0
1757560,5917480,0
1757570,5917480,0
1757580,5917480,0
1757590,5917480,0
1756990,5917490,0
1757000,5917490,0
1757010,5917490,0
1757020,5917490,0
1757030,5917490,0
1757040,5917490,0
1757050,5917490,0
1757060,5917490,0
1757070,5917490,0
1757080,5917490,0
1757090,5917490,0
1757100,5917490,0
1757110,5917490,0
1757120,5917490,0
1757130,5917490,0
1757140,5917490,0
1757150,5917490,0
1757160,5917490,0
1757170,5917490,0
1757180,5917490,0
1757190,5917490,0
1757200,5917490,0
1757210,5917490,0
1757220,5917490,0
1757230,5917490,0
1757240,5917490,0
1757250,5917490,0
1757260,5917490,0
1757270,5917490,0
1757280,5917490,0
1757290,5917490,0
1757300,5917490,0
1757310,5917490,0
1757320,5917490,0
1757330,5917490,0
1757340,5917490,0
1757350,5917490,0
1757360,5917490,0
1757370,5917490,0
1757380,5917490,0
1757390,5917490,0
1757400,5917490,0
1757410,5917490,0
1757420,5917490,0
1757430,5917490,0
1757440,5917490,0
1757450,5917490,0
1757460,5917490,0
1757470,5917490,0
1757480,5917490,0
1757490,5917490,0
1757500,5917490,0
1757510,5917490,0
1757520,5917490,0
1757530,5917490,0
1757540,5917490,0
1757550,5917490,0
1757560,5917490,0
1757570,5917490,0
1757580,5917490,0
1757590,5917490,0
1756990,5917500,0
1757000,5917500,0
1757010,5917500,0
1757020,5917500,0
1757030,5917500,0
1757040,5917500,0
1757050,5917500,0
1757060,5917500,0
1757070,5917500,0
1757080,5917500,0
1757090,5917500,0
1757100,5917500,0
1757110,5917500,0
1757120,5917500,0
1757130,5917500,0
1757140,5917500,0
1757150,5917500,0
1757160,5917500,0
1757170,5917500,0
1757180,5917500,0
1757190,5917500,0
1757200,5917500,0
1757210,5917500,0
1757220,5917500,0
1757230,5917500,0
1757240,5917500,0
1757250,5917500,0
1757260,5917500,0
1757270,5917500,0
1757280,5917500,0
1757290,5917500,0
1757300,5917500,0
1757310,5917500,0
1757320,5917500,0
1757330,5917500,0
1757340,5917500,0
1757350,5917500,0
1757360,5917500,0
1757370,5917500,0
1757380,5917500,0
1757390,5917500,0
1757400,5917500,0
1757410,5917500,0
1757420,5917500,0
1757430,5917500,0
1757440,5917500,0
1757450,5917500,0
1757460,5917500,0
1757470,5917500,0
1757480,5917500,0
1757490,5917500,0
1757500,5917500,0
1757510,5917500,0
1757520,5917500,0
1757530,5917500,0
1757540,5917500,0
1757550,5917500,0
1757560,5917500,0
1757570,5917500,0
1757580,5917500,0
1757590,5917500,0
1756990,5917510,0
1757000,5917510,0
1757010,5917510,0
1757020,5917510,0
1757030,5917510,0
1757040,5917510,0
1757050,5917510,0
1757060,5917510,0
1757070,5917510,0
1757080,5917510,0
1757090,5917510,0
1757100,5917510,0
1757110,5917510,0
1757120,5917510,0
1757130,5917510,0
1757140,5917510,0
1757150,5917510,0
1757160,5917510,0
1757170,5917510,0
1757180,5917510,0
1757190,5917510,0
1757200,5917510,0
1757210,5917510,0
1757220,5917510,0
1757230,5917510,0
1757240,5917510,0
1757250,5917510,0
1757260,5917510,0
1757270,5917510,0
1757280,5917510,0
1757290,5917510,0
1757300,5917510,0
1757310,5917510,0
1757320,5917510,0
1757330,5917510,0
1757340,5917510,0
1757350,5917510,0
1757360,5917510,0
1757370,5917510,0
1757380,5917510,0
1757390,5917510,0
1757400,5917510,0
1757410,5917510,0
1757420,5917510,0
1757430,5917510,0
1757440,5917510,0
1757450,5917510,0
1757460,5917510,0
1757470,5917510,0
1757480,5917510,0
1757490,5917510,0
1757500,5917510,0
1757510,5917510,0
1757520,5917510,0
1757530,5917510,0
1757540,5917510,0
1757550,5917510,0
1757560,5917510,0
1757570,5917510,0
1757580,5917510,0
1757590,5917510,0
1756990,5917520,0
1757000,5917520,0
1757010,5917520,0
1757020,5917520,0
1757030,5917520,0
1757040,5917520,0
1757050,5917520,0
1757060,5917520,0
1757070,5917520,0
1757080,5917520,0
1757090,5917520,0
1757100,5917520,0
1757110,5917520,0
1757120,5917520,0
1757130,5917520,0
1757140,5917520,0
1757150,5917520,0
1757160,5917520,0
1757170,5917520,0
1757180,5917520,0
1757190,5917520,0
1757200,5917520,0
1757210,5917520,0
1757220,5917520,0
1757230,5917520,0
1757240,5917520,0
1757250,5917520,0
1757260,5917520,0
1757270,5917520,0
1757280,5917520,0
1757290,5917520,0
1757300,5917520,0
1757310,5917520,0
1757320,5917520,0
1757330,5917520,0
1757340,5917520,0
1757350,5917520,0
1757360,5917520,0
1757370,5917520,0
1757380,5917520,0
1757390,5917520,0
1757400,5917520,0
1757410,5917520,0
1757420,5917520,0
1757430,5917520,0
1757440,5917520,0
1757450,5917520,0
1757460,5917520,0
1757470,5917520,0
1757480,5917520,0
1757490,5917520,0
1757500,5917520,0
1757510,5917520,0
1757520,5917520,0
1757530,5917520,0
1757540,5917520,0
1757550,5917520,0
1757560,5917520,0
1757570,5917520,0
1757580,5917520,0
1757590,5917520,0
1756990,5917530,0
1757000,5917530,0
1757010,5917530,0
1757020,5917530,0
1757030,5917530,0
1757040,5917530,0
1757050,5917530,0
1757060,5917530,0
1757070,5917530,0
1757080,5917530,0
1757090,5917530,0
1757100,5917530,0
1757110,5917530,0
1757120,5917530,0
1757130,5917530,0
1757140,5917530,0
1757150,5917530,0
1757160,5917530,0
1757170,5917530,0
1757180,5917530,0
1757190,5917530,0
1757200,5917530,0
1757210,5917530,0
1757220,5917530,0
1757230,5917530,0
1757240,5917530,0
1757250,5917530,0
1757260,5917530,0
1757270,5917530,0
1757280,5917530,0
1757290,5917530,0
1757300,5917530,0
1757310,5917530,0
1757320,5917530,0
1757330,5917530,0
1757340,5917530,0
1757350,5917530,0
1757360,5917530,0
1757370,5917530,0
1757380,5917530,0
1757390,5917530,0
1757400,5917530,0
1757410,5917530,0
1757420,5917530,0
1757430,5917530,0
1757440,5917530,0
1757450,5917530,0
1757460,5917530,0
1757470,5917530,0
1757480,5917530,0
1757490,5917530,0
1757500,5917530,0
1757510,5917530,0
1757520,5917530,0
1757530,5917530,0
1757540,5917530,0
1757550,5917530,0
1757560,5917530,0
1757570,5917530,0
1757580,5917530,0
1757590,5917530,0
1756990,5917540,0
1757000,5917540,0
1757010,5917540,0
1757020,5917540,0
1757030,5917540,0
1757040,5917540,0
1757050,5917540,0
1757060,5917540,0
1757070,5917540,0
1757080,5917540,0
1757090,5917540,0
1757100,5917540,0
1757110,5917540,0
1757120,5917540,0
1757130,5917540,0
1757140,5917540,0
1757150,5917540,0
1757160,5917540,0
1757170,5917540,0
1757180,5917540,0
1757190,5917540,0
1757200,5917540,0
1757210,5917540,0
1757220,5917540,0
1757230,5917540,0
1757240,5917540,0
1757250,5917540,0
1757260,5917540,0
1757270,5917540,0
1757280,5917540,0
1757290,5917540,0
1757300,5917540,0
1757310,5917540,0
1757320,5917540,0
1757330,5917540,0
1757340,5917540,0
1757350,5917540,0
1757360,5917540,0
1757370,5917540,0
1757380,5917540,0
1757390,5917540,0
1757400,5917540,0
1757410,5917540,0
1757420,5917540,0
1757430,5917540,0
1757440,5917540,0
1757450,5917540,0
1757460,5917540,0
1757470,5917540,0
1757480,5917540,0
1757490,5917540,0
1757500,5917540,0
1757510,5917540,0
1757520,5917540,0
1757530,5917540,0
1757540,5917540,0
1757550,5917540,0
1757560,5917540,0
1757570,5917540,0
1757580,5917540,0
1757590,5917540,0
1756990,5917550,0
1757000,5917550,0
1757010,5917550,0
1757020,5917550,0
1757030,5917550,0
1757040,5917550,0
1757050,5917550,0
1757060,5917550,0
1757070,5917550,0
1757080,5917550,0
1757090,5917550,0
1757100,5917550,0
1757110,5917550,0
1757120,5917550,0
1757130,5917550,0
1757140,5917550,0
1757150,5917550,0
1757160,5917550,0
1757170,5917550,0
1757180,5917550,0
1757190,5917550,0
1757200,5917550,0
1757210,5917550,0
1757220,5917550,0
1757230,5917550,0
1757240,5917550,0
1757250,5917550,0
1757260,5917550,0
1757270,5917550,0
1757280,5917550,0
1757290,5917550,0
1757300,5917550,0
1757310,5917550,0
1757320,5917550,0
1757330,5917550,0
1757340,5917550,0
1757350,5917550,0
1757360,5917550,0
1757370,5917550,0
1757380,5917550,0
1757390,5917550,0
1757400,5917550,0
1757410,5917550,0
1757420,5917550,0
1757430,5917550,0
1757440,5917550,0
1757450,5917550,0
1757460,5917550,0
1757470,5917550,0
1757480,5917550,0
1757490,5917550,0
1757500,5917550,0
1757510,5917550,0
1757520,5917550,0
1757530,5917550,0
1757540,5917550,0
1757550,5917550,0
1757560,5917550,0
1757570,5917550,0
1757580,5917550,0
1757590,5917550,0
1756990,5917560,0
1757000,5917560,0
1757010,5917560,0
1757020,5917560,0
1757030,5917560,0
1757040,5917560,0
1757050,5917560,0
1757060,5917560,0
1757070,5917560,0
1757080,5917560,0
1757090,5917560,0
1757100,5917560,0
1757110,5917560,0
1757120,5917560,0
1757130,5917560,0
1757140,5917560,0
1757150,5917560,0
1757160,5917560,0
1757170,5917560,0
1757180,5917560,0
1757190,5917560,0
1757200,5917560,0
1757210,5917560,0
1757220,5917560,0
1757230,5917560,0
1757240,5917560,0
1757250,5917560,0
1757260,5917560,0
1757270,5917560,0
1757280,5917560,0
1757290,5917560,0
1757300,5917560,0
1757310,5917560,0
1757320,5917560,0
1757330,5917560,0
1757340,5917560,0
1757350,5917560,0
1757360,5917560,0
1757370,5917560,0
1757380,5917560,0
1757390,5917560,0
1757400,5917560,0
1757410,5917560,0
1757420,5917560,0
1757430,5917560,0
1757440,5917560,0
1757450,5917560,0
1757460,5917560,0
1757470,5917560,0
1757480,5917560,0
1757490,5917560,0
1757500,5917560,0
1757510,5917560,0
1757520,5917560,0
1757530,5917560,0
1757540,5917560,0
1757550,5917560,0
1757560,5917560,0
1757570,5917560,0
1757580,5917560,0
1757590,5917560,0
1756990,5917570,0
1757000,5917570,0
1757010,5917570,0
1757020,5917570,0
1757030,5917570,0
1757040,5917570,0
1757050,5917570,0
1757060,5917570,0
1757070,5917570,0
1757080,5917570,0
1757090,5917570,0
1757100,5917570,0
1757110,5917570,0
1757120,5917570,0
1757130,5917570,0
1757140,5917570,0
1757150,5917570,0
1757160,5917570,0
1757170,5917570,0
1757180,5917570,0
1757190,5917570,0
1757200,5917570,0
1757210,5917570,0
1757220,5917570,0
1757230,5917570,0
1757240,5917570,0
1757250,5917570,0
1757260,5917570,0
1757270,5917570,0
1757280,5917570,0
1757290,5917570,0
1757300,5917570,0
1757310,5917570,0
1757320,5917570,0
1757330,5917570,0
1757340,5917570,0
1757350,5917570,0
1757360,5917570,0
1757370,5917570,0
1757380,5917570,0
1757390,5917570,0
1757400,5917570,0
1757410,5917570,0
1757420,5917570,0
1757430,5917570,0
1757440,5917570,0
1757450,5917570,0
1757460,5917570,0
1757470,5917570,0
1757480,5917570,0
1757490,5917570,0
1757500,5917570,0
1757510,5917570,0
1757520,5917570,0
1757530,5917570,0
1757540,5917570,0
1757550,5917570,0
1757560,5917570,0
1757570,5917570,0
1757580,5917570,0
1757590,5917570,0
1756990,5917580,0
1757000,5917580,0
1757010,5917580,0
1757020,5917580,0
1757030,5917580,0
1757040,5917580,0
1757050,5917580,0
1757060,5917580,0
1757070,5917580,0
1757080,5917580,0
1757090,5917580,0
1757100,5917580,0
1757110,5917580,0
1757120,5917580,0
1757130,5917580,0
1757140,5917580,0
1757150,5917580,0
1757160,5917580,0
1757170,5917580,0
1757180,5917580,0
1757190,5917580,0
1757200,5917580,0
1757210,5917580,0
1757220,5917580,0
1757230,5917580,0
1757240,5917580,0
1757250,5917580,0
1757260,5917580,0
1757270,5917580,0
1757280,5917580,0
1757290,5917580,0
1757300,5917580,0
1757310,5917580,0
1757320,5917580,0
1757330,5917580,0
1757340,5917580,0
1757350,5917580,0
1757360,5917580,0
1757370,5917580,0
1757380,5917580,0
1757390,5917580,0
1757400,5917580,0
1757410,5917580,0
1757420,5917580,0
1757430,5917580,0
1757440,5917580,0
1757450,5917580,0
1757460,5917580,0
1757470,5917580,0
1757480,5917580,0
1757490,5917580,0
1757500,5917580,0
1757510,5917580,0
1757520,5917580,0
1757530,5917580,0
1757540,5917580,0
1757550,5917580,0
1757560,5917580,0
1757570,5917580,0
1757580,5917580,0
1757590,5917580,0
1756990,5917590,0
1757000,5917590,0
1757010,5917590,0
1757020,5917590,0
1757030,5917590,0
1757040,5917590,0
1757050,5917590,0
1757060,5917590,0
1757070,5917590,0
1757080,5917590,0
1757090,5917590,0
1757100,5917590,0
1757110,5917590,0
1757120,5917590,0
1757130,5917590,0
1757140,5917590,0
1757150,5917590,0
1757160,5917590,0
1757170,5917590,0
1757180,5917590,0
1757190,5917590,0
1757200,5917590,0
1757210,5917590,0
1757220,5917590,0
1757230,5917590,0
1757240,5917590,0
1757250,5917590,0
1757260,5917590,0
1757270,5917590,0
1757280,5917590,0
1757290,5917590,0
1757300,5917590,0
1757310,5917590,0
1757320,5917590,0
1757330,5917590,0
1757340,5917590,0
1757350,5917590,0
1757360,5917590,0
1757370,5917590,0
1757380,5917590,0
1757390,5917590,0
1757400,5917590,0
1757410,5917590,0
1757420,5917590,0
1757430,5917590,0
1757440,5917590,0
1757450,5917590,0
1757460,5917590,0
1757470,5917590,0
1757480,5917590,0
1757490,5917590,0
1757500,5917590,0
1757510,5917590,0
1757520,5917590,0
1757530,5917590,0
1757540,5917590,0
1757550,5917590,0
1757560,5917590,0
1757570,5917590,0
1757580,5917590,0
1757590,5917590,0
1756990,5917600,0
1757000,5917600,0
1757010,5917600,0
1757020,5917600,0
1757030,5917600,0
1757040,5917600,0
1757050,5917600,0
1757060,5917600,0
1757070,5917600,0
1757080,5917600,0
1757090,5917600,0
1757100,5917600,0
1757110,5917600,0
1757120,5917600,0
1757130,5917600,0
1757140,5917600,0
1757150,5917600,0
1757160,5917600,0
1757170,5917600,0
1757180,5917600,0
1757190,5917600,0
1757200,5917600,0
1757210,5917600,0
1757220,5917600,0
1757230,5917600,0
1757240,5917600,0
1757250,5917600,0
1757260,5917600,0
1757270,5917600,0
1757280,5917600,0
1757290,5917600,0
1757300,5917600,0
1757310,5917600,0
1757320,5917600,0
1757330,5917600,0
1757340,5917600,0
1757350,5917600,0
1757360,5917600,0
1757370,5917600,0
1757380,5917600,0
1757390,5917600,0
1757400,5917600,0
1757410,5917600,0
1757420,5917600,0
1757430,5917600,0
1757440,5917600,0
1757450,5917600,0
1757460,5917600,0
1757470,5917600,0
1757480,5917600,0
1757490,5917600,0
1757500,5917600,0
1757510,5917600,0
1757520,5917600,0
1757530,5917600,0
1757540,5917600,0
1757550,5917600,0
1757560,5917600,0
1757570,5917600,0
1757580,5917600,0
1757590,5917600,0
1756990,5917610,0
1757000,5917610,0
1757010,5917610,0
1757020,5917610,0
1757030,5917610,0
1757040,5917610,0
1757050,5917610,0
1757060,5917610,0
1757070,5917610,0
1757080,5917610,0
1757090,5917610,0
1757100,5917610,0
1757110,5917610,0
1757120,5917610,0
1757130,5917610,0
1757140,5917610,0
1757150,5917610,0
1757160,5917610,0
1757170,5917610,0
1757180,5917610,0
1757190,5917610,0
1757200,5917610,0
1757210,5917610,0
1757220,5917610,0
1757230,5917610,0
1757240,5917610,0
1757250,5917610,0
1757260,5917610,0
1757270,5917610,0
1757280,5917610,0
1757290,5917610,0
1757300,5917610,0
1757310,5917610,0
1757320,5917610,0
1757330,5917610,0
1757340,5917610,0
1757350,5917610,0
1757360,5917610,0
1757370,5917610,0
1757380,5917610,0
1757390,5917610,0
1757400,5917610,0
1757410,5917610,0
1757420,5917610,0
1757430,5917610,0
1757440,5917610,0
1757450,5917610,0
1757460,5917610,0
1757470,5917610,0
1757480,5917610,0
1757490,5917610,0
1757500,5917610,0
1757510,5917610,0
1757520,5917610,0
1757530,5917610,0
1757540,5917610,0
1757550,5917610,0
1757560,5917610,0
1757570,5917610,0
1757580,5917610,0
1757590,5917610,0
1756990,5917620,0
1757000,5917620,0
1757010,5917620,0
1757020,5917620,0
1757030,5917620,0
1757040,5917620,0
1757050,5917620,0
1757060,5917620,0
1757070,5917620,0
1757080,5917620,0
1757090,5917620,0
1757100,5917620,0
1757110,5917620,0
1757120,5917620,0
1757130,5917620,0
1757140,5917620,0
1757150,5917620,0
1757160,5917620,0
1757170,5917620,0
1757180,5917620,0
1757190,5917620,0
1757200,5917620,0
1757210,5917620,0
1757220,5917620,0
1757230,5917620,0
1757240,5917620,0
1757250,5917620,0
1757260,5917620,0
1757270,5917620,0
1757280,5917620,0
1757290,5917620,0
1757300,5917620,0
1757310,5917620,0
1757320,5917620,0
1757330,5917620,0
1757340,5917620,0
1757350,5917620,0
1757360,5917620,0
1757370,5917620,0
1757380,5917620,0
1757390,5917620,0
1757400,5917620,0
1757410,5917620,0
1757420,5917620,0
1757430,5917620,0
1757440,5917620,0
1757450,5917620,0
1757460,5917620,0
1757470,5917620,0
1757480,5917620,0
1757490,5917620,0
1757500,5917620,0
1757510,5917620,0
1757520,5917620,0
1757530,5917620,0
1757540,5917620,0
1757550,5917620,0
1757560,5917620,0
1757570,5917620,0
1757580,5917620,0
1757590,5917620,0
1756990,5917630,0
1757000,5917630,0
1757010,5917630,0
1757020,5917630,0
1757030,5917630,0
1757040,5917630,0
1757050,5917630,0
1757060,5917630,0
1757070,5917630,0
1757080,5917630,0
1757090,5917630,0
1757100,5917630,0
1757110,5917630,0
1757120,5917630,0
1757130,5917630,0
1757140,5917630,0
1757150,5917630,0
1757160,5917630,0
1757170,5917630,0
1757180,5917630,0
1757190,5917630,0
1757200,5917630,0
1757210,5917630,0
1757220,5917630,0
1757230,5917630,0
1757240,5917630,0
1757250,5917630,0
1757260,5917630,0
1757270,5917630,0
1757280,5917630,0
1757290,5917630,0
1757300,5917630,0
1757310,5917630,0
1757320,5917630,0
1757330,5917630,0
1757340,5917630,0
1757350,5917630,0
1757360,5917630,0
1757370,5917630,0
1757380,5917630,0
1757390,5917630,0
1757400,5917630,0
1757410,5917630,0
1757420,5917630,0
1757430,5917630,0
1757440,5917630,0
1757450,5917630,0
1757460,5917630,0
1757470,5917630,0
1757480,5917630,0
1757490,5917630,0
1757500,5917630,0
1757510,5917630,0
1757520,5917630,0
1757530,5917630,0
1757540,5917630,0
1757550,5917630,0
1757560,5917630,0
1757570,5917630,0
1757580,5917630,0
1757590,5917630,0
1756990,5917640,0
1757000,5917640,0
1757010,5917640,0
1757020,5917640,0
1757030,5917640,0
1757040,5917640,0
1757050,5917640,0
1757060,5917640,0
1757070,5917640,0
1757080,5917640,0
1757090,5917640,0
1757100,5917640,0
1757110,5917640,0
1757120,5917640,0
1757130,5917640,0
1757140,5917640,0
1757150,5917640,0
1757160,5917640,0
1757170,5917640,0
1757180,5917640,0
1757190,5917640,0
1757200,5917640,0
1757210,5917640,0
1757220,5917640,0
1757230,5917640,0
1757240,5917640,0
1757250,5917640,0
1757260,5917640,0
1757270,5917640,0
1757280,5917640,0
1757290,5917640,0
1757300,5917640,0
1757310,5917640,0
1757320,5917640,0
1757330,5917640,0
1757340,5917640,0
1757350,5917640,0
1757360,5917640,0
1757370,5917640,0
1757380,5917640,0
1757390,5917640,0
1757400,5917640,0
1757410,5917640,0
1757420,5917640,0
1757430,5917640,0
1757440,5917640,0
1757450,5917640,0
1757460,5917640,0
1757470,5917640,0
1757480,5917640,0
1757490,5917640,0
1757500,5917640,0
1757510,5917640,0
1757520,5917640,0
1757530,5917640,0
1757540,5917640,0
1757550,5917640,0
1757560,5917640,0
1757570,5917640,0
1757580,5917640,0
1757590,5917640,0
1756990,5917650,0
1757000,5917650,0
1757010,5917650,0
1757020,5917650,0
1757030,5917650,0
1757040,5917650,0
1757050,5917650,0
1757060,5917650,0
1757070,5917650,0
1757080,5917650,0
1757090,5917650,0
1757100,5917650,0
1757110,5917650,0
1757120,5917650,0
1757130,5917650,0
1757140,5917650,0
1757150,5917650,0
1757160,5917650,0
1757170,5917650,0
1757180,5917650,0
1757190,5917650,0
1757200,5917650,0
1757210,5917650,0
1757220,5917650,0
1757230,5917650,0
1757240,5917650,0
1757250,5917650,0
1757260,5917650,0
1757270,5917650,0
1757280,5917650,0
1757290,5917650,0
1757300,5917650,0
1757310,5917650,0
1757320,5917650,0
1757330,5917650,0
1757340,5917650,0
1757350,5917650,0
1757360,5917650,0
1757370,5917650,0
1757380,5917650,0
1757390,5917650,0
1757400,5917650,0
1757410,5917650,0
1757420,5917650,0
1757430,5917650,0
1757440,5917650,0
1757450,5917650,0
1757460,5917650,0
1757470,5917650,0
1757480,5917650,0
1757490,5917650,0
1757500,5917650,0
1757510,5917650,0
1757520,5917650,0
1757530,5917650,0
1757540,5917650,0
1757550,5917650,0
1757560,5917650,0
1757570,5917650,0
1757580,5917650,0
1757590,5917650,0
1756990,5917660,0
1757000,5917660,0
1757010,5917660,0
1757020,5917660,0
1757030,5917660,0
1757040,5917660,0
1757050,5917660,0
1757060,5917660,0
1757070,5917660,0
1757080,5917660,0
1757090,5917660,0
1757100,5917660,0
1757110,5917660,0
1757120,5917660,0
1757130,5917660,0
1757140,5917660,0
1757150,5917660,0
1757160,5917660,0
1757170,5917660,0
1757180,5917660,0
1757190,5917660,0
1757200,5917660,0
1757210,5917660,0
1757220,5917660,0
1757230,5917660,0
1757240,5917660,0
1757250,5917660,0
1757260,5917660,0
1757270,5917660,0
1757280,5917660,0
1757290,5917660,0
1757300,5917660,0
1757310,5917660,0
1757320,5917660,0
1757330,5917660,0
1757340,5917660,0
1757350,5917660,0
1757360,5917660,0
1757370,5917660,0
1757380,5917660,0
1757390,5917660,0
1757400,5917660,0
1757410,5917660,0
1757420,5917660,0
1757430,5917660,0
1757440,5917660,0
1757450,5917660,0
1757460,5917660,0
1757470,5917660,0
1757480,5917660,0
1757490,5917660,0
1757500,5917660,0
1757510,5917660,0
1757520,5917660,0
1757530,5917660,0
1757540,5917660,0
1757550,5917660,0
1757560,5917660,0
1757570,5917660,0
1757580,5917660,0
1757590,5917660,0
1756990,5917670,0
1757000,5917670,0
1757010,5917670,0
1757020,5917670,0
1757030,5917670,0
1757040,5917670,0
1757050,5917670,0
1757060,5917670,0
1757070,5917670,0
1757080,5917670,0
1757090,5917670,0
1757100,5917670,0
1757110,5917670,0
1757120,5917670,0
1757130,5917670,0
1757140,5917670,0
1757150,5917670,0
1757160,5917670,0
1757170,5917670,0
1757180,5917670,0
1757190,5917670,0
1757200,5917670,0
1757210,5917670,0
1757220,5917670,0
1757230,5917670,0
1757240,5917670,0
1757250,5917670,0
1757260,5917670,0
1757270,5917670,0
1757280,5917670,0
1757290,5917670,0
1757300,5917670,0
1757310,5917670,0
1757320,5917670,0
1757330,5917670,0
1757340,5917670,0
1757350,5917670,0
1757360,5917670,0
1757370,5917670,0
1757380,5917670,0
1757390,5917670,0
1757400,5917670,0
1757410,5917670,0
1757420,5917670,0
1757430,5917670,0
1757440,5917670,0
1757450,5917670,0
1757460,5917670,0
1757470,5917670,0
1757480,5917670,0
1757490,5917670,0
1757500,5917670,0
1757510,5917670,0
1757520,5917670,0
1757530,5917670,0
1757540,5917670,0
1757550,5917670,0
1757560,5917670,0
1757570,5917670,0
1757580,5917670,0
1757590,5917670,0
1756990,5917680,0
1757000,5917680,0
1757010,5917680,0
1757020,5917680,0
1757030,5917680,0
1757040,5917680,0
1757050,5917680,0
1757060,5917680,0
1757070,5917680,0
1757080,5917680,0
1757090,5917680,0
1757100,5917680,0
1757110,5917680,0
1757120,5917680,0
1757130,5917680,0
1757140,5917680,0
1757150,5917680,0
1757160,5917680,0
1757170,5917680,0
1757180,5917680,0
1757190,5917680,0
1757200,5917680,0
1757210,5917680,0
1757220,5917680,0
1757230,5917680,0
1757240,5917680,0
1757250,5917680,0
1757260,5917680,0
1757270,5917680,0
1757280,5917680,0
1757290,5917680,0
1757300,5917680,0
1757310,5917680,0
1757320,5917680,0
1757330,5917680,0
1757340,5917680,0
1757350,5917680,0
1757360,5917680,0
1757370,5917680,0
1757380,5917680,0
1757390,5917680,0
1757400,5917680,0
1757410,5917680,0
1757420,5917680,0
1757430,5917680,0
1757440,5917680,0
1757450,5917680,0
1757460,5917680,0
1757470,5917680,0
1757480,5917680,0
1757490,5917680,0
1757500,5917680,0
1757510,5917680,0
1757520,5917680,0
1757530,5917680,0
1757540,5917680,0
1757550,5917680,0
1757560,5917680,0
1757570,5917680,0
1757580,5917680,0
1757590,5917680,0
1756990,5917690,0
1757000,5917690,0
1757010,5917690,0
1757020,5917690,0
1757030,5917690,0
1757040,5917690,0
1757050,5917690,0
1757060,5917690,0
1757070,5917690,0
1757080,5917690,0
1757090,5917690,0
1757100,5917690,0
1757110,5917690,0
1757120,5917690,0
1757130,5917690,0
1757140,5917690,0
1757150,5917690,0
1757160,5917690,0
1757170,5917690,0
1757180,5917690,0
1757190,5917690,0
1757200,5917690,0
1757210,5917690,0
1757220,5917690,0
1757230,5917690,0
1757240,5917690,0
1757250,5917690,0
1757260,5917690,0
1757270,5917690,0
1757280,5917690,0
1757290,5917690,0
1757300,5917690,0
1757310,5917690,0
1757320,5917690,0
1757330,5917690,0
1757340,5917690,0
1757350,5917690,0
1757360,5917690,0
1757370,5917690,0
1757380,5917690,0
1757390,5917690,0
1757400,5917690,0
1757410,5917690,0
1757420,5917690,0
1757430,5917690,0
1757440,5917690,0
1757450,5917690,0
1757460,5917690,0
